"","V1","V2","V3","V4"
"60",0.828496894661573,0.0995299646302745,0.0438323867581688,0.0281407539499835
"61",0.835822192551229,0.0953375967429794,0.0419278198374159,0.0269123908683754
"62",0.830655548390601,0.09829633224567,0.0432701832469465,0.0277779361167826
"63",0.812731835453934,0.108546118148944,0.047934778241173,0.0307872681559488
"64",0.79990213395179,0.117431015197742,0.0504910824404466,0.032175768410021
"65",0.816743140142187,0.10772367821348,0.0461437452640739,0.0293894363802589
"66",0.821422870707638,0.105020457876043,0.0449390922819639,0.0286175791343557
"67",0.819378206477172,0.106187646761606,0.0454735412516117,0.0289606055096097
"68",0.804056938082654,0.115034295033592,0.0494204207983038,0.0314883460854506
"69",0.787763913172952,0.126251428694711,0.0526897333733919,0.0332949247589454
"70",0.791895626728139,0.123877756253394,0.0516160233918548,0.0326105936266128
"71",0.806329194639712,0.115435837676585,0.0479525543357866,0.0302824133479174
"72",0.801901626204652,0.118019588291223,0.0490798496463531,0.0309989358577719
"73",0.787090741008475,0.126648698084115,0.052859002735823,0.0334015581715863
"74",0.760208678165357,0.144540181518636,0.0585570732230661,0.0366940670929418
"75",0.772581167120057,0.137298898050351,0.0554128996987108,0.0347070351308813
"76",0.768109641988353,0.139958381028934,0.0565244699648367,0.0354075070178764
"77",0.76988816124289,0.138911376560298,0.0560762862752426,0.0351241759215695
"78",0.758919682513407,0.145304049624551,0.0588797003707878,0.0368965674912547
"79",0.693885213386542,0.185796323258599,0.0741666363915665,0.0461518269632926
"80",0.702454106374395,0.180920496532796,0.0719044513964074,0.0447209456964015
"81",0.704720585078097,0.179625925464465,0.071309347795275,0.0443441416621628
"82",0.701966888522726,0.18118752523772,0.0720401164005175,0.0448054698390367
"83",0.691836762034895,0.18699780125228,0.0746865426455242,0.0464788940673011
"84",0.700276699331653,0.186071768323589,0.0703568927431248,0.0432946396016326
"85",0.711142782692259,0.17970336653719,0.0675879840403496,0.0415658667302018
"86",0.711376244822144,0.179597409615729,0.0675097193199809,0.0415166262421454
"87",0.70989176979513,0.180455948055786,0.0678960530959826,0.041756229053102
"88",0.700233489998572,0.186136902948927,0.0703454510478896,0.0432841560046114
"89",0.665858734134548,0.210803730302359,0.0766360747356561,0.0467014608274368
"90",0.67438390331913,0.205848347350341,0.0744339058035625,0.0453338435269672
"91",0.675791896201797,0.205063978434145,0.0740491354611028,0.0450949899029552
"92",0.669677859780545,0.208674104243061,0.0755962297874358,0.046051806188958
"93",0.663330595695792,0.212364342997939,0.077235832831358,0.0470692284749105
"94",0.621712659723901,0.242267846729498,0.0848213533001785,0.0511981402464219
"95",0.627699723813568,0.238980904551359,0.0831555904393717,0.0501637811957018
"96",0.628555255282012,0.238465939596742,0.0829439954823123,0.0500348096389335
"97",0.628917221391751,0.238249000476459,0.0828553560883772,0.0499784220434121
"98",0.619194644867473,0.243798018507328,0.0854348212536504,0.0515725153715492
"99",0.5820423253128,0.272293077633149,0.0911972105054806,0.0544673865485711
"100",0.588267933486849,0.269006170986056,0.0893809328786283,0.0533449626484673
"101",0.589275151174841,0.268504787903856,0.0890695243785927,0.0531505365427104
"102",0.586561119772518,0.269925363517328,0.0898687788275005,0.0536447378826539
"103",0.578098908028764,0.274456266583843,0.0923004335288183,0.0551443918585753
"104",0.545614601609405,0.301818473294653,0.0959162381590201,0.0566506869369224
"105",0.549950130393126,0.299748481253889,0.0945144172089942,0.0557869711439902
"106",0.551978228767024,0.298813066573458,0.0938384233235658,0.0553702813359522
"107",0.503212422029247,0.335961665786983,0.101525466641451,0.0593004455423188
"108",0.506664243393389,0.334722049829295,0.100156338342204,0.0584573684351112
"109",0.507138498058126,0.334756643880743,0.0998422072116637,0.058262650849467
"110",0.505583388723582,0.335376237552824,0.100422659041551,0.0586177146820431
"111",0.501293247481274,0.336914896602371,0.102126069414778,0.0596657865015772
"112",0.46048269949901,0.371376417749847,0.106595985301124,0.0615448974500185
"113",0.461644321201235,0.371403194308792,0.105861788523055,0.0610906959669183
"114",0.463474524369984,0.371250249805445,0.104821962628863,0.0604532631957091
"115",0.462508928839197,0.371399097008084,0.10532855885709,0.0607634152956283
"116",0.459890614394877,0.371722940180856,0.106750993656825,0.0616354517674425
"117",0.419810091020864,0.406564904374109,0.110548240302437,0.0630767643025901
"118",0.42194181753357,0.407657589707531,0.108547881028199,0.0618527117306993
"119",0.421878902474159,0.40818665614161,0.108258746589867,0.0616756947943643
"120",0.421257049687532,0.407711314762411,0.108940319177775,0.0620913163722814
"121",0.419911391332156,0.406953397382279,0.11024534190655,0.0628898693790154
"122",0.380903761613528,0.443107492995658,0.112592962019919,0.0633957833708949
"123",0.380944038588086,0.445268838071596,0.111222897256906,0.0625642260834128
"124",0.380915647152548,0.446116201949047,0.110712714399737,0.0622554364986676
"125",0.380750531982179,0.445371004145166,0.111281491922542,0.0625969719501128
"126",0.380596148972171,0.441754143028703,0.11362813195206,0.0640215760470665
"127",0.344945639515371,0.473335658661394,0.116737890695462,0.0649808111277732
"128",0.344210761299728,0.476516331880135,0.115214428120128,0.0640584787000097
"129",0.343762456996256,0.477586105731973,0.114824526244813,0.063826911026957
"130",0.343935917611655,0.476647750160608,0.115302892375484,0.064113439852253
"131",0.344696643505601,0.473478612132432,0.116805654245514,0.0650190901164533
"132",0.307929015235677,0.515371626343143,0.114149491194134,0.0625498672270461
"133",0.306538363191256,0.518668951334058,0.11294824395476,0.0618444415199265
"134",0.306373946013245,0.51878864783681,0.11297816736987,0.0618592387800736
"135",0.305916030250842,0.519850287026432,0.112597623488473,0.061636059234253
"136",0.308203818227055,0.5140180455494,0.114829152848442,0.0629489833751032
"137",0.281124573922379,0.536040212868362,0.118602424484303,0.0642327887249556
"138",0.27771245514062,0.543529938910298,0.116026354005921,0.062731251943161
"139",0.277829214940944,0.543289038002116,0.116106995565828,0.0627747514911122
"140",0.278035051168002,0.542625238451554,0.116395882741011,0.0629438276394336
"141",0.280188661235377,0.537728640714155,0.118128954762592,0.0639537432878754
"142",0.248385470349799,0.574587661142498,0.11546002861742,0.0615668398902828
"143",0.245064823926936,0.581359237298976,0.113260841049946,0.0603150977241421
"144",0.244592214687983,0.582390298653026,0.112906164494872,0.0601113221641192
"145",0.245038671562735,0.581315077718384,0.113306520677528,0.0603397300413534
"146",0.248136750706061,0.574878475399974,0.115434959699029,0.0615498141949358
"147",0.22098409551835,0.605731184303223,0.113632050179093,0.0596526699993336
"148",0.216583050662978,0.614521441978555,0.110811911267923,0.0580835960905435
"149",0.215260747197608,0.617148111540754,0.109972247062836,0.0576188941988012
"150",0.21793546007853,0.611760966181641,0.111721248123011,0.0585823256168183
"151",0.220579773989253,0.606343891025673,0.113499329076438,0.0595770059086359
"152",0.198610306717339,0.630339830785265,0.112829943793074,0.0582199187043218
"153",0.194591588369463,0.638481944721301,0.11016023541352,0.0567662314957154
"154",0.192884957030257,0.6419440572931,0.109024984848371,0.0561460008282714
"155",0.194580925004832,0.638446513527299,0.110190924647345,0.056781636820524
"156",0.200434001201742,0.626507011411652,0.114127428921522,0.0589315584650848
"157",0.168253135335261,0.674141213863432,0.10467681327467,0.0529288375266375
"158",0.163623042936455,0.683594983371604,0.101520555295646,0.0512614183962955
"159",0.160845877875579,0.689207251995887,0.099662124022562,0.0502847461059715
"160",0.163381146459879,0.68402595672158,0.101397264300932,0.0511956325176086
"161",0.168488179987521,0.673560831229548,0.104904068373324,0.0530469204096067
"162",0.145184141729319,0.706248291726998,0.0993035296117262,0.0492640369319569
"163",0.138929203566768,0.719327355876342,0.0947974606506381,0.0469459799062518
"164",0.137122457378536,0.723082345553707,0.0935091664803148,0.0462860305874417
"165",0.139883563041433,0.717303805053218,0.0955049691493957,0.0473076627559528
"166",0.145047490032885,0.706469967868245,0.0992494732580637,0.0492330688408061
"167",0.129447612599099,0.725748682225511,0.0974134865319708,0.0473902186434185
"168",0.123797448108589,0.738011634294078,0.0930167549712814,0.0451741626260519
"169",0.120545282747779,0.745030293562135,0.0905069964939578,0.0439174271961281
"170",0.122790458461501,0.740151515482165,0.0922628625185478,0.0447951635377867
"171",0.132232816153904,0.719592264813201,0.0996550369625576,0.0485198820703376
"172",0.129056990675533,0.712760417793639,0.106957499652387,0.0512250918784417
"173",0.122120022109863,0.728515489970469,0.10108056483441,0.0482839230852577
"174",0.120201809591983,0.732852247294472,0.0994637619061254,0.0474821812074204
"175",0.123269746292459,0.725878143560403,0.102071528395961,0.0487805817511779
"176",0.128093376544118,0.714881340102152,0.106191646034768,0.0508336373189615
"177",0.113711345791705,0.73466193128285,0.103391468860041,0.0482352540654044
"178",0.106656618466742,0.751333017287847,0.0969169436862475,0.0450934205591628
"179",0.106731696818162,0.751152749328202,0.0969853845512928,0.045130169302343
"180",0.109371253171937,0.744898272203135,0.099419519733074,0.0463109548918539
"181",0.113073063190521,0.736113916103864,0.102845085655872,0.0479679350497426
"182",0.107384323956522,0.736751818228958,0.107006730864219,0.0488571269503017
"183",0.0999740086290044,0.755047756494825,0.0996387327182922,0.0453395021578783
"184",0.100132655646975,0.75464633526055,0.0997964267058985,0.0454245823865768
"185",0.0998530748405729,0.755322113129548,0.0995335702821592,0.0452912417477203
"186",0.10535332382974,0.741707073690594,0.105031546842648,0.0479080556370184
"187",0.0979101404884906,0.747456288137203,0.107108425716659,0.0475251456576477
"188",0.0913062771369127,0.764523786361377,0.0999531021605461,0.0442168343411643
"189",0.0899756080747615,0.767960747266691,0.0985065072876475,0.0435571373708997
"190",0.0909151735554171,0.765510033968287,0.099546407796915,0.0440283846793808
"191",0.0967436032263691,0.750421652814883,0.105877469546148,0.0469572744126
"192",0.101764649050386,0.723269368375656,0.122065182294163,0.052900800279795
"193",0.0978962069029931,0.733764096076657,0.117521118912498,0.0508185781078517
"194",0.0950275163661557,0.741519087164842,0.114176586865196,0.0492768096038071
"195",0.0985847508158999,0.731868985236155,0.118347614639199,0.0511986493087461
"196",0.101725507521022,0.723319454155198,0.122059624747827,0.0528954135759533
"197",0.107405578065962,0.691393874597027,0.141421905980226,0.0597786413567854
"198",0.10295335129967,0.704019625862561,0.135827897754876,0.0571991250828925
"199",0.101332823411198,0.708618562197037,0.133781013659594,0.0562676007321709
"200",0.104538239706407,0.699505020688397,0.137832320152072,0.058124419453124
"201",0.107356533774856,0.691467480809185,0.141412836849624,0.0597631485663351
"202",0.0983298959534477,0.700868948717074,0.142714299282991,0.0580868560464872
"203",0.0940066888457496,0.713763760056736,0.136773364930955,0.0554561861665592
"204",0.0922374610695711,0.719038891351777,0.134339684050953,0.0543839635276984
"205",0.0956896534336748,0.70867532086432,0.139135697032818,0.0564993286691879
"206",0.0985661078235766,0.700106695837239,0.143082389057263,0.0582448072819219
"207",0.100896980302018,0.674175947599874,0.161395155543448,0.0635319165546599
"208",0.0973582652841917,0.685201689911595,0.15620554893414,0.0612344958700727
"209",0.0959139364132972,0.689701982196326,0.154081678032862,0.0603024033575148
"210",0.0978600742982036,0.68363266165517,0.156937166477118,0.0615700975695083
"211",0.100610082506181,0.675022590931501,0.161004843328173,0.0633624832341454
"212",0.105516736071568,0.638190870353724,0.185528089023985,0.0707643045507226
"213",0.102452625389008,0.648043983952207,0.180865207009839,0.0686381836489464
"214",0.100117804066998,0.655640008940944,0.177228267266217,0.0670139197258407
"215",0.101110976422319,0.652407814766427,0.17877632627341,0.0677048825378442
"216",0.105151897519921,0.639302480712218,0.185019692267498,0.0705259295003625
"217",0.106920839840815,0.608907150678848,0.207921834972969,0.0762501745073681
"218",0.104083232466168,0.618312684986044,0.203442073388033,0.0741620091597543
"219",0.103519132802965,0.620167546629666,0.202564707709737,0.0737486128576317
"220",0.104083692353852,0.618287768398835,0.203458539852051,0.0741699993952622
"221",0.107027024089999,0.608498747246403,0.208128776188947,0.076345452474651
"222",0.113713596990807,0.55763412070054,0.242169191194688,0.0864830911139651
"223",0.111976100879281,0.563205908995585,0.239708594777726,0.0851093953474075
"224",0.110448019197537,0.568115639552474,0.237530157175018,0.0839061840749706
"225",0.110980256632751,0.566344232743133,0.238347718714853,0.0843277919092635
"226",0.116029178412796,0.551684004633334,0.244071753596018,0.0882150633578524
"227",0.109595568492558,0.539764189722462,0.262300981266029,0.0883392605189502
"228",0.107380058661257,0.54688915913494,0.259233453207342,0.0864973289964611
"229",0.107544145159691,0.546251132888331,0.259550401557457,0.0866543203945213
"230",0.1076137121689,0.546119758847513,0.259565243779559,0.0867012852040271
"231",0.109395126284688,0.540282405906648,0.262138504217692,0.0881839635909728
"232",0.109947996412173,0.502655916514549,0.293232887060574,0.094163200012704
"233",0.108401307356087,0.507320012431352,0.291469569901298,0.0928091103112627
"234",0.107602351038153,0.509647857252796,0.290642741892587,0.0921070498164633
"235",0.108219264496773,0.507775252307285,0.291352874996059,0.092652608199882
"236",0.10975616732223,0.503185066111588,0.293049144647304,0.0940096219188773
"237",0.110915431169378,0.46187847376323,0.32631347134038,0.100892623727012
"238",0.109126296313057,0.466280827548972,0.325354669788019,0.0992382063499525
"239",0.109225945305868,0.466029198485875,0.325410009946651,0.0993348462616059
"240",0.109099867680973,0.466349215433707,0.325327463221017,0.0992234536643027
"241",0.110521411160963,0.462815361536873,0.326118023017783,0.10054520428438
"242",0.107597239280993,0.428173856937339,0.360211729206672,0.104017174574996
"243",0.106279484668682,0.430550717645655,0.360431020115761,0.102738777569901
"244",0.105963808325422,0.431205000431808,0.360392518281728,0.102438672961042
"245",0.106289459840603,0.43051607794916,0.360437668801263,0.102756793408973
"246",0.107698426322518,0.428021180859908,0.360142978600995,0.104137414216579
"247",0.105469673424829,0.391980334682763,0.394343615832154,0.108206376060253
"248",0.104252971390715,0.393182675251607,0.395595749395336,0.106968603962343
"249",0.104133673603448,0.393143559917071,0.395848973677431,0.10687379280205
"250",0.104302244992794,0.393134847009432,0.395535414794122,0.107027493203653
"251",0.105511997611643,0.391928692493698,0.394291814491406,0.108267495403252
"252",0.103658743056366,0.35554312418542,0.427710280772192,0.113087851986022
"253",0.102547300513182,0.355712703217431,0.429835911773132,0.111904084496255
"254",0.102428446259492,0.35577391478753,0.430013564342237,0.111784074610742
"255",0.102495696077632,0.35569281675907,0.429954949201187,0.111856537962111
"256",0.103736253566292,0.355489793439988,0.427584582060986,0.113189370932734
"257",0.0969456696397677,0.323282657680472,0.467530893781527,0.112240778898233
"258",0.0954577882880095,0.322265995256513,0.47170458100008,0.110571635455398
"259",0.0952756309983836,0.322218975075878,0.472130842377021,0.110374551548717
"260",0.0958423555290746,0.322617404107247,0.470529106695638,0.11101113366804
"261",0.0971358291921673,0.323446701018607,0.466947334348215,0.112470135441011
"262",0.0920297571582963,0.290899093769905,0.503788114648978,0.113283034422821
"263",0.0911270733275555,0.289799842127811,0.506851674917649,0.112221409626984
"264",0.0901935650296792,0.288529723866959,0.510164945035498,0.111111766067864
"265",0.0906467117085761,0.289125396043133,0.508578651218379,0.111649241029912
"266",0.0922415940489957,0.291222876585273,0.502982973639272,0.113552555726459
"267",0.0868666931244549,0.261393420976458,0.538210677874062,0.113529208025026
"268",0.0852234338145837,0.258655697553672,0.544674230092649,0.111446638539095
"269",0.0847386599388285,0.257802953934494,0.546619066771368,0.11083931935531
"270",0.0854195297707873,0.258936587836736,0.543919604311565,0.111724278080911
"271",0.0866050250795436,0.261042618807008,0.539159191344835,0.113193164768613
"272",0.0834845268420046,0.238561164042762,0.562203886964193,0.11575042215104
"273",0.082091279272711,0.235924347278792,0.568073005934027,0.113911367514469
"274",0.0812024289391459,0.234171102672686,0.571899642275755,0.112726826112414
"275",0.0818791225132811,0.235488713586083,0.569003835637044,0.113628328263591
"276",0.0834152772752292,0.238416147063293,0.56250217414066,0.115666401520818
"277",0.0753120185420914,0.208313089760489,0.605097671078196,0.111277220619224
"278",0.0735738523634331,0.204600085399063,0.613009743186886,0.108816319050617
"279",0.0723650342289483,0.201939490425221,0.618605083997592,0.107090391348239
"280",0.0738691423569584,0.205250760186547,0.611640232609934,0.109239864846561
"281",0.0749666285736553,0.207559429587578,0.606688143699799,0.110785798138967
"282",0.0729479328478372,0.192714827940505,0.619994454781585,0.114342784430073
"283",0.0711457528230975,0.188844666192951,0.628363809501032,0.111645771482919
"284",0.0705471901428876,0.187550765772356,0.631141647065767,0.110760397018989
"285",0.0712615105166669,0.18911494841526,0.627789956387754,0.111833584680319
"286",0.0736891761991895,0.19431325469726,0.616511987002457,0.115485582101094
"287",0.0622800716442803,0.160359705041292,0.672810481725302,0.104549741589126
"288",0.0597380353736499,0.154544078135426,0.685284771650437,0.100433114840487
"289",0.0600053147311092,0.155189022695323,0.683923257610834,0.100882404962734
"290",0.059918060359283,0.154950476280594,0.684399184203701,0.100732279156422
"291",0.0622203311737235,0.160211100539193,0.673118595866519,0.104449972420564
"292",0.0600921849983769,0.148831881066349,0.68370058681673,0.107375347118545
"293",0.0554577979945028,0.138332802551891,0.706807679804712,0.0994017196488949
"294",0.0549909742920561,0.137267409497826,0.709142259125518,0.0985993570846
"295",0.0559235243437483,0.139402884831432,0.704456309561244,0.100217281263576
"296",0.0581017120445578,0.144330819249321,0.693614228360591,0.103953240345531
"297",0.0538880575448453,0.130167018432599,0.713140536434157,0.102804387588399
"298",0.0508409727763201,0.123301012369161,0.728636805370309,0.0972212094842093
"299",0.0502214287341449,0.121874140421628,0.731815078118616,0.0960893527256106
"300",0.0511206550585019,0.123913715507607,0.727216665293147,0.0977489641407443
"301",0.0533159745902055,0.128882965852645,0.716038074301559,0.101762985255591
"302",0.0537223868313461,0.12510738136094,0.711922320465642,0.109247911342072
"303",0.0513177634287154,0.119852674741101,0.72425190046404,0.104577661366144
"304",0.050272248257749,0.117559056436433,0.729623475676123,0.102545219629695
"305",0.0526856555367733,0.122880998679771,0.717170822582807,0.107262523200649
"306",0.054160934039868,0.126081418121469,0.709645594518564,0.1101120533201
"307",0.0482920224758366,0.110173858309987,0.736108978177654,0.105425141036522
"308",0.0449515328118067,0.10289128912759,0.753731115850402,0.0984260622102015
"309",0.0436422077395265,0.100010322495659,0.76069281935122,0.0956546504135943
"310",0.0442517751859589,0.101344847984052,0.75746653617148,0.0969368406585091
"311",0.0471089239084857,0.107585819882449,0.742367054568216,0.102938201640849
"312",0.0477243026874512,0.106110306235251,0.734825678704277,0.111339712373021
"313",0.0454912977352359,0.101388389247753,0.746708673498724,0.106411639518287
"314",0.04392255143233,0.0979992458462493,0.75520622184703,0.102871980874391
"315",0.0448186675184411,0.0999216636517638,0.750372450365857,0.104887218463938
"316",0.0476185238581294,0.105884971426113,0.735392452625863,0.111104052089895
"317",0.0453463136452146,0.0985526678241799,0.742245374922273,0.113855643608332
"318",0.0425188996054245,0.092622641962659,0.757752606941824,0.107105851490092
"319",0.0411011407264845,0.0896375128548535,0.765549578028547,0.103711768390115
"320",0.0427347887980959,0.0930793976964853,0.756566371932521,0.107619441572898
"321",0.045027281440444,0.0978901581948275,0.743969933824221,0.113112626540507
"322",0.0490639919571176,0.103855663299075,0.715065983455412,0.132014361288395
"323",0.0475095128689104,0.100721178600685,0.723611584884256,0.128157723646148
"324",0.0467109822523819,0.0990965821789983,0.728018361474219,0.126174074094401
"325",0.0464004882186678,0.0984407247146774,0.729836612764489,0.125322174302166
"326",0.0487527886298683,0.103226006913519,0.716792997594127,0.131228206862486
"327",0.053313796294224,0.110118042400264,0.683046321831647,0.153521839473865
"328",0.0514775733047208,0.10650316366447,0.6932287901653,0.148790472865508
"329",0.0505475838080746,0.104669688141275,0.698425869478277,0.146356858572374
"330",0.0514171592730073,0.106388524908192,0.693529305126644,0.148665010692156
"331",0.053295876268533,0.110083683254599,0.68312815012004,0.153492290356828
"332",0.0497886809465997,0.101556923965851,0.692402099382461,0.156252295705088
"333",0.0476090740251827,0.0972857102656455,0.704964575041503,0.150140640667668
"334",0.0469219876355396,0.0959358343297785,0.70892844793003,0.148213730104651
"335",0.0476607280525463,0.0973895666045043,0.704641560296432,0.150308145046518
"336",0.0497638704506951,0.10151331338818,0.692532026503172,0.156190789657953
"337",0.0510469733824425,0.10221020115792,0.672458169050954,0.174284656408684
"338",0.0493092340835947,0.0988731401324773,0.682655789691478,0.169161836092451
"339",0.0486147383296866,0.0975356913470328,0.686709199758935,0.167140370564346
"340",0.0495118506299788,0.0992629692751947,0.681481145745064,0.169744034349762
"341",0.0508190954675751,0.101777042651732,0.673740734987579,0.173663126893113
"342",0.0535684465245847,0.10537083155683,0.642623349243653,0.198437372674932
"343",0.0517413642487552,0.101938923686201,0.653320420417017,0.192999291648027
"344",0.0512417617206493,0.100994478955021,0.656315155871128,0.191448603453201
"345",0.0517496486798138,0.101950661851923,0.653360469209714,0.192939220258549
"346",0.0534563943059498,0.105165689025748,0.643223298563085,0.198154618105217
"347",0.0562588707885819,0.108737319077972,0.608254820202196,0.22674898993125
"348",0.0552900297058172,0.106985274893811,0.613445726671973,0.224278968728399
"349",0.0542524349037083,0.105051824892742,0.619940515639244,0.220755224564306
"350",0.0544836683422585,0.105476453849762,0.618605543304264,0.221434334503715
"351",0.0560320552999058,0.10832026278251,0.609645556243675,0.226002125673909
"352",0.0586764746293964,0.111551886140928,0.571991639269711,0.257779999959964
"353",0.0568164292507972,0.108194884347588,0.582819369178818,0.252169317222797
"354",0.056358531818924,0.107370495411768,0.585415765998813,0.250855206770495
"355",0.0568060908907355,0.108177197985557,0.582885426831213,0.252131284292494
"356",0.0581017236833405,0.110506782990424,0.575592021025804,0.255799472300432
"357",0.0592932452161517,0.1110920436044,0.541671399156478,0.28794331202297
"358",0.0581677197146624,0.109107409848939,0.547535996390978,0.28518887404542
"359",0.0576276930954593,0.108152914495948,0.550535425251147,0.283683967157446
"360",0.0584764548247639,0.109666268172884,0.545791538081729,0.286065738920623
"361",0.0591521498481886,0.110843716894249,0.542488433451987,0.287515699805575
"362",0.0604058964233892,0.111508088223231,0.504604111874789,0.323481903478591
"363",0.0593632017823526,0.109708869706812,0.509366003381779,0.321561925129056
"364",0.0589611296609943,0.109014300515415,0.511237166539853,0.320787403283738
"365",0.0592594589266685,0.109532272183917,0.509831340876702,0.321376928012713
"366",0.0603898847827517,0.111485185059398,0.504836803252714,0.323288126905136
"367",0.0608849893407872,0.110791225244501,0.467011400374848,0.361312385039863
"368",0.0603261740218344,0.109854125772698,0.468522277184421,0.361297423021047
"369",0.0596732420162006,0.108736549898712,0.471181892875438,0.360408315209649
"370",0.0600118414934991,0.109313377106787,0.469923041329648,0.360751740070066
"371",0.0612773175672279,0.111466986628272,0.465392751346996,0.361862944457504
"372",0.0611022906448788,0.109645639385814,0.428837508390917,0.40041456157839
"373",0.0602656904166053,0.108246578013065,0.430495911275737,0.400991820294593
"374",0.059980555587329,0.10777036259598,0.431073915881069,0.401175165935621
"375",0.0602669144195494,0.108250555574142,0.430368812516076,0.401113717490232
"376",0.0615444314349151,0.110392371435412,0.427528258751515,0.400534938378159
"377",0.06008025571704,0.106444554139934,0.390675192365801,0.442799997777226
"378",0.0588267319537299,0.104358432898629,0.391665675276312,0.445149159871329
"379",0.058754002376828,0.10423812692068,0.391234053627938,0.445773817074554
"380",0.0588361834732126,0.104376068628151,0.391555140940921,0.445232606957715
"381",0.0597626947249943,0.105919046492662,0.39123818510341,0.443080073678934
"382",0.0580454066628183,0.101620612330127,0.354599310203997,0.485734670803057
"383",0.0569519577979999,0.0998047014372004,0.353375072600914,0.489868268163886
"384",0.0568202638991827,0.0995873056776738,0.353271807371677,0.490320623051467
